"Marka","Model","Generacja","Wersja","TypSilnika","MocSilnika","RodzajNapedu","Cena2023","Cena2022","Cena2021","Silnik","PojemnoscSilnika","SrednieSpalanieZuzycie","RodzajSkrzyni","RokRozpoczeciaProdukcji","RokZakonczeniaProdukcji"
"Opel","Crossland-Crossland X",NA,"Crossover","benzynowy z lpg",81,"na przednią oś",NA,NA,NA,"1.2 LPG 81KM 60kW 2017-2018",1.2,6.9,"manualna",2017,2018
"Opel","Crossland-Crossland X",NA,"Crossover","diesel",102,"na przednią oś",NA,NA,NA,"1.5 Diesel 102KM 75kW 2018-2020",1.5,4,"manualna",2018,2020
"Opel","Crossland-Crossland X",NA,"Crossover","diesel",120,"na przednią oś",NA,NA,NA,"1.5 Diesel 120KM 88kW 2018-2020",1.5,4,"automatyczna",2018,2020
"Opel","Crossland-Crossland X",NA,"Crossover","diesel",120,"na przednią oś",NA,NA,NA,"1.6 CDTI 120KM 88kW 2017-2018",1.6,4,"manualna",2017,2018
"Opel","Crossland-Crossland X",NA,"Crossover","diesel",99,"na przednią oś",NA,NA,NA,"1.6 CDTI 99KM 73kW 2017-2018",1.6,3.9,"manualna",2017,2018
"Opel","Frontera","C","SUV","hybrydowy",136,"na przednią oś",NA,NA,NA,"1.2 Turbo 136KM 100kW od 2024",1.2,5.5,"automatyczna",2024,2025
"Opel","Frontera","C","SUV","hybrydowy",100,"na przednią oś",NA,NA,NA,"1.2 Turbo Hybrid 100KM 74kW od 2024",1.2,5.5,"automatyczna",2024,2025
"Opel","Frontera","C","SUV Electric","elektryczny",113,"na przednią oś",NA,NA,NA,"Elektryczny 44kWh 113KM 83kW od 2024",NA,18.5,"bezstopniowa",2024,2025
"Opel","Frontera","B","Standard","benzynowy",136,"4x4",NA,NA,NA,"2.2 16V 136KM 100kW 1998-2004",2.2,11.7,"manualna",1998,2004
"Opel","Frontera","B","Standard","benzynowy",205,"4x4",NA,NA,NA,"3.2 V6 205KM 151kW 1998-2004",3.2,13.2,"manualna",1998,2004
"Opel","Frontera","B","Standard","benzynowy",250,NA,NA,NA,NA,"3.5 i 250KM 184kW 1998-2004",3.5,NA,NA,1998,2004
"Opel","Frontera","B","Standard","diesel",115,"4x4",NA,NA,NA,"2.2 DTI 115KM 85kW 1998-2003",2.2,8.7,"manualna",1998,2003
"Opel","Frontera","B","Standard","diesel",120,"4x4",NA,NA,NA,"2.2 DTI 120KM 88kW 2002-2004",2.2,8.5,"manualna",2002,2004
"Opel","Frontera","B","Sport","benzynowy",116,"4x4",NA,NA,NA,"2.0 116KM 85kW 1998-2000",2,NA,"manualna",1998,2000
"Opel","Frontera","B","Sport","benzynowy",136,"4x4",NA,NA,NA,"2.2 16V 136KM 100kW 1998-2004",2.2,11.4,"manualna",1998,2004
"Opel","Frontera","B","Sport","benzynowy",205,"4x4",NA,NA,NA,"3.2 V6 205KM 151kW 2000-2004",3.2,13,"manualna",2000,2004
"Opel","Frontera","B","Sport","benzynowy",250,NA,NA,NA,NA,"3.5 i 250KM 184kW 1998-2004",3.5,NA,NA,1998,2004
"Opel","Frontera","B","Sport","diesel",115,"4x4",NA,NA,NA,"2.2 DTI 115KM 85kW 1998-2003",2.2,8.6,"manualna",1998,2003
"Opel","Frontera","B","Sport","diesel",120,"4x4",NA,NA,NA,"2.2 DTI 120KM 88kW 2002-2004",2.2,NA,"manualna",2002,2004
"Opel","Frontera","B","Sport","diesel",116,"4x4",NA,NA,NA,"2.5 TD 116KM 85kW 1998-2000",2.5,NA,"manualna",1998,2000
"Opel","Frontera","A","Standard","benzynowy",115,NA,NA,NA,NA,"2.0 i 115KM 85kW 1992-1998",2,NA,NA,1992,1998
"Opel","Frontera","A","Standard","benzynowy",136,"4x4",NA,NA,NA,"2.2 i 16V 136KM 100kW 1995-1998",2.2,11.4,"manualna",1995,1998
"Opel","Frontera","A","Standard","benzynowy",125,"4x4",NA,NA,NA,"2.4 i 125KM 92kW 1991-1995",2.4,11.2,"manualna",1991,1995
"Opel","Frontera","A","Standard","diesel",100,"4x4",NA,NA,NA,"2.3 TD 100KM 74kW 1991-1995",2.3,9.9,"manualna",1991,1995
"Opel","Frontera","A","Standard","diesel",115,"4x4",NA,NA,NA,"2.5 TD 115KM 85kW 1996-1998",2.5,10.2,"manualna",1996,1998
"Opel","Frontera","A","Standard","diesel",113,"4x4",NA,NA,NA,"2.8 TD 113KM 83kW 1995-1996",2.8,NA,"manualna",1995,1996
"Opel","Frontera","A","Sport","benzynowy",115,"4x4",NA,NA,NA,"2.0 i 115KM 85kW 1991-1998",2,11.8,"manualna",1991,1998
"Opel","Frontera","A","Sport","diesel",115,"4x4",NA,NA,NA,"2.5 TD 115KM 85kW 1996-1998",2.5,10,"manualna",1996,1998
"Opel","Frontera","A","Sport","diesel",113,"4x4",NA,NA,NA,"2.8 TD 113KM 83kW 1995-1996",2.8,NA,"manualna",1995,1996
"Opel","Grandland-Grandland X",NA,"SUV Facelifting","benzynowy",130,"na przednią oś",NA,NA,NA,"1.2 Turbo 130KM 96kW od 2021",1.2,5.4,"manualna",2021,2025
"Opel","Grandland-Grandland X",NA,"SUV Facelifting","diesel",130,"na przednią oś",NA,NA,NA,"1.5 Diesel 130KM 96kW od 2021",1.5,4.4,"automatyczna",2021,2025
"Opel","Grandland-Grandland X",NA,"Hybrid Facelifting","hybrydowy",136,"na przednią oś",NA,NA,NA,"1.2 Turbo Hybrid 136KM 100kW od 2024",1.2,6.2,"automatyczna",2024,2025
"Opel","Grandland-Grandland X",NA,"Hybrid Facelifting","hybrydowy plug-in",224,"na przednią oś",NA,NA,NA,"1.6 Turbo HYBRID 224KM 165kW od 2021",1.6,1.9,"automatyczna",2021,2025
"Opel","Grandland-Grandland X",NA,"Hybrid Facelifting","hybrydowy plug-in",300,"4x4",NA,NA,NA,"1.6 Turbo HYBRID 300KM 221kW od 2021",1.6,1.6,"automatyczna",2021,2025
"Opel","Grandland-Grandland X",NA,"Hybrid 4","hybrydowy",224,"na przednią oś",NA,NA,NA,"1.6 Turbo HYBRID 224KM 165kW 2020-2021",1.6,1.4,"automatyczna",2020,2021
"Opel","Grandland-Grandland X",NA,"Hybrid 4","hybrydowy",300,"4x4",NA,NA,NA,"1.6 Turbo HYBRID4 300KM 221kW 2019-2021",1.6,1.6,"automatyczna",2019,2021
"Opel","Grandland-Grandland X",NA,"SUV","benzynowy",130,"na przednią oś",NA,NA,NA,"1.2 Turbo 130KM 96kW 2017-2021",1.2,5.4,"manualna",2017,2021
"Opel","Grandland-Grandland X",NA,"SUV","benzynowy",180,"na przednią oś",NA,NA,NA,"1.6 Turbo 180KM 133kW 2018-2021",1.6,5.7,"automatyczna",2018,2021
"Opel","Grandland-Grandland X",NA,"SUV","diesel",130,"na przednią oś",NA,NA,NA,"1.5 Diesel 130KM 96kW 2018-2021",1.5,4.1,"manualna",2018,2021
"Opel","Grandland-Grandland X",NA,"SUV","diesel",120,"na przednią oś",NA,NA,NA,"1.6 Diesel 120KM 88kW 2017-2018",1.6,4.3,"manualna",2017,2018
"Opel","Grandland-Grandland X",NA,"SUV","diesel",177,"na przednią oś",NA,NA,NA,"2.0 CDTI 177KM 130kW 2018-2021",2,4.9,"automatyczna",2018,2021
"Opel","Mokka","II","SUV","benzynowy",100,"na przednią oś",97999,91999,82900,"1.2 Turbo 100KM 74kW od 2020",1.2,4.6,"manualna",2020,2025
"Opel","Mokka","II","SUV","benzynowy",130,"na przednią oś",97999,91999,82900,"1.2 Turbo 130KM 96kW od 2020",1.2,4.5,"manualna",2020,2025
"Opel","Mokka","II","SUV","benzynowy",136,"na przednią oś",97999,91999,82900,"1.2 Turbo 136KM 100kW od 2020",1.2,5.1,"manualna",2020,2025
"Opel","Mokka","II","SUV","diesel",110,"na przednią oś",97999,91999,82900,"1.5 Diesel 110KM 81kW od 2020",1.5,3.8,"manualna",2020,2025
"Opel","Mokka","II","SUV-e","elektryczny",136,"na przednią oś",97999,91999,82900,"50kWh 136KM 100kW od 2020",NA,17.8,"automatyczna",2020,2025
"Opel","Mokka","II","SUV-e","elektryczny",156,"na przednią oś",97999,91999,82900,"e156 156KM 115kW od 2024",NA,16.7,"bezstopniowa",2024,2025
"Opel","Mokka","I","X","benzynowy",120,"na przednią oś",97999,91999,82900,"1.4 Turbo 120KM 88kW 2018-2019",1.4,6.6,"manualna",2018,2019
"Opel","Mokka","I","X","benzynowy",140,"na przednią oś",97999,91999,82900,"1.4 Turbo Ecotec 140KM 103kW 2016-2019",1.4,6,"manualna",2016,2019
"Opel","Mokka","I","X","benzynowy",152,"4x4",97999,91999,82900,"1.4 Turbo Ecotec 152KM 112kW 2016-2019",1.4,6.5,"automatyczna",2016,2019
"Opel","Mokka","I","X","benzynowy",115,"na przednią oś",97999,91999,82900,"1.6 Ecotec 115KM 85kW 2016-2018",1.6,6.6,"manualna",2016,2018
"Opel","Mokka","I","X","benzynowy z lpg",140,"na przednią oś",97999,91999,82900,"1.4 Turbo Ecotec LPGTEC 140KM 103kW 2016-2019",1.4,6.1,"manualna",2016,2019
"Opel","Mokka","I","X","diesel",110,"na przednią oś",97999,91999,82900,"1.6 CDTI Ecotec 110KM 81kW 2016-2019",1.6,3.9,"manualna",2016,2019
"Opel","Mokka","I","X","diesel",136,"na przednią oś",97999,91999,82900,"1.6 CDTI Ecotec 136KM 100kW 2016-2019",1.6,4.3,"manualna",2016,2019
"Opel","Mokka","I","SUV","benzynowy",140,"na przednią oś",97999,91999,82900,"1.4 Turbo ECOTEC 140KM 103kW 2012-2017",1.4,5.9,"manualna",2012,2017
"Opel","Mokka","I","SUV","benzynowy",115,"na przednią oś",97999,91999,82900,"1.6 ecoFLEX 115KM 85kW 2012-2013",1.6,6.5,"manualna",2012,2013
"Opel","Mokka","I","SUV","benzynowy",115,"na przednią oś",97999,91999,82900,"1.6 Ecotec 115KM 85kW 2013-2017",1.6,6.9,"manualna",2013,2017
"Opel","Mokka","I","SUV","benzynowy z lpg",140,"na przednią oś",97999,91999,82900,"1.4 Turbo LPGTEC 140KM 103kW 2014-2017",1.4,6.1,"manualna",2014,2017
"Opel","Mokka","I","SUV","diesel",136,"na przednią oś",97999,91999,82900,"1.6 CDTI Ecotec 136KM 100kW 2015-2017",1.6,4.3,"manualna",2015,2017
"Opel","Mokka","I","SUV","diesel",110,"na przednią oś",97999,91999,82900,"1.6 CDTI Ecotec 110KM 81kW 2015-2017",1.6,4.3,"manualna",2015,2017
"Opel","Mokka","I","SUV","diesel",130,"na przednią oś",97999,91999,82900,"1.7 CDTI ECOTEC 130KM 96kW 2012-2015",1.7,4.5,"manualna",2012,2015
"Opel","Adam",NA,"Hatchback S","benzynowy",150,"na przednią oś",44900,38900,34999,"1.4 Ecotec 150KM 110kW 2015-2019",1.4,5.9,"manualna",2015,2019
"Opel","Adam",NA,"Hatchback Rocks","benzynowy",90,"na przednią oś",44900,38900,34999,"1.0 ECOTEC 90KM 66kW 2015-2019",1,4.2,"manualna",2015,2019
"Opel","Adam",NA,"Hatchback Rocks","benzynowy",115,"na przednią oś",44900,38900,34999,"1.0 ECOTEC 115KM 85kW 2015-2019",1,5.1,"manualna",2015,2019
"Opel","Adam",NA,"Hatchback Rocks","benzynowy",70,"na przednią oś",44900,38900,34999,"1.2 ECOTEC 70KM 51kW 2015-2019",1.2,5.3,"manualna",2015,2019
"Opel","Adam",NA,"Hatchback Rocks","benzynowy",87,"na przednią oś",44900,38900,34999,"1.4 ECOTEC 87KM 64kW 2015-2019",1.4,5.4,"manualna",2015,2019
"Opel","Adam",NA,"Hatchback Rocks","benzynowy",100,"na przednią oś",44900,38900,34999,"1.4 ECOTEC 100KM 74kW 2015-2019",1.4,5.4,"manualna",2015,2019
"Opel","Adam",NA,"Hatchback Rocks","benzynowy",87,"na przednią oś",44900,38900,34999,"1.4 ECOTEC LPG 87KM 64kW 2015-2019",1.4,5.6,"manualna",2015,2019
"Opel","Adam",NA,"Hatchback","benzynowy",90,"na przednią oś",44900,38900,34999,"1.0 Ecotec 90KM 66kW 2014-2019",1,5,"manualna",2014,2019
"Opel","Adam",NA,"Hatchback","benzynowy",115,"na przednią oś",44900,38900,34999,"1.0 Ecotec 115KM 85kW 2014-2019",1,5.2,"manualna",2014,2019
"Opel","Adam",NA,"Hatchback","benzynowy",70,"na przednią oś",44900,38900,34999,"1.2 70KM 51kW 2012-2019",1.2,5.3,"manualna",2012,2019
"Opel","Adam",NA,"Hatchback","benzynowy",87,"na przednią oś",44900,38900,34999,"1.4 87KM 64kW 2012-2019",1.4,5.5,"manualna",2012,2019
"Opel","Adam",NA,"Hatchback","benzynowy",100,"na przednią oś",44900,38900,34999,"1.4 100KM 74kW 2012-2019",1.4,5.5,"manualna",2012,2019
"Opel","Adam",NA,"Hatchback","benzynowy z lpg",87,"na przednią oś",44900,38900,34999,"1.4 Ecotec LPGTEC 87KM 64kW 2013-2019",1.4,5.5,"manualna",2013,2019
"Opel","Agila","B",NA,"benzynowy",65,"na przednią oś",15600,16900,13700,"1.0 Twinport ecoFLEX 65KM 48kW 2007-2011",1,5,"manualna",2007,2011
"Opel","Agila","B",NA,"benzynowy",68,"na przednią oś",15600,16900,13700,"1.0 Twinport ecoFLEX 68KM 50kW 2011-2014",1,4.7,"manualna",2011,2014
"Opel","Agila","B",NA,"benzynowy",94,"na przednią oś",15600,16900,13700,"1.2 Twinport ECOTEC 94KM 69kW 2010-2014",1.2,5.1,"manualna",2010,2014
"Opel","Agila","B",NA,"benzynowy",86,"na przednią oś",15600,16900,13700,"1.2 Twinport ECOTEC 86KM 63kW 2007-2010",1.2,5.5,"manualna",2007,2010
"Opel","Agila","B",NA,"diesel",75,"na przednią oś",15600,16900,13700,"1.3 CDTI ecoFLEX 75KM 55kW 2007-2014",1.3,4.5,"manualna",2007,2014
"Opel","Agila","A",NA,"benzynowy",58,"na przednią oś",15600,16900,13700,"1.0 ECOTEC 58KM 43kW 2000-2003",1,6.3,"manualna",2000,2003
"Opel","Agila","A",NA,"benzynowy",60,"na przednią oś",15600,16900,13700,"1.0 Twinport ECOTEC 60KM 44kW 2003-2007",1,5.8,"manualna",2003,2007
"Opel","Agila","A",NA,"benzynowy",75,"na przednią oś",15600,16900,13700,"1.2 ECOTEC 75KM 55kW 2000-2004",1.2,6.5,"manualna",2000,2004
"Opel","Agila","A",NA,"benzynowy",80,"na przednią oś",15600,16900,13700,"1.2 Twinport ECOTEC 80KM 59kW 2004-2007",1.2,6,"manualna",2004,2007
"Opel","Agila","A",NA,"diesel",70,"na przednią oś",15600,16900,13700,"1.3 CDTI ECOTEC 70KM 51kW 2003-2007",1.3,4.9,"manualna",2003,2007
"Opel","Ampera",NA,NA,"elektryczny",150,"na przednią oś",NA,NA,NA,"Elektryczny 150KM 110kW 2011-2014",NA,NA,"automatyczna",2011,2014
"Opel","Antara",NA,"SUV Facelifting","benzynowy",167,"na przednią oś",42500,38999,31999,"2.4 Twinport ECOTEC 167KM 123kW 2010-2015",2.4,8.8,"manualna",2010,2015
"Opel","Antara",NA,"SUV Facelifting","diesel",163,"na przednią oś",42500,38999,31999,"2.2 CDTI ECOTEC 163KM 120kW 2010-2015",2.2,6.3,"manualna",2010,2015
"Opel","Antara",NA,"SUV Facelifting","diesel",184,"4x4",42500,38999,31999,"2.2 CDTI ECOTEC 184KM 135kW 2010-2015",2.2,6.6,"manualna",2010,2015
"Opel","Antara",NA,"SUV","benzynowy",140,"4x4",42500,38999,31999,"2.4 ECOTEC 140KM 103kW 2006-2010",2.4,9.6,"manualna",2006,2010
"Opel","Antara",NA,"SUV","benzynowy",227,"4x4",42500,38999,31999,"3.2 V6 ECOTEC 227KM 167kW 2006-2010",3.2,11.6,"automatyczna",2006,2010
"Opel","Antara",NA,"SUV","diesel",127,"4x4",42500,38999,31999,"2.0 CDTI ECOTEC 127KM 93kW 2007-2010",2,7.5,"manualna",2007,2010
"Opel","Antara",NA,"SUV","diesel",150,"4x4",42500,38999,31999,"2.0 CDTI ECOTEC 150KM 110kW 2006-2010",2,7.6,"manualna",2006,2010
"Opel","Ascona","C","Sedan","benzynowy",60,"na przednią oś",NA,NA,NA,"1.3 N 60KM 44kW 1981-1986",1.3,NA,"manualna",1981,1986
"Opel","Ascona","C","Sedan","benzynowy",75,"na przednią oś",NA,NA,NA,"1.3 S 75KM 55kW 1981-1988",1.3,NA,"manualna",1981,1988
"Opel","Ascona","C","Sedan","benzynowy",82,"na przednią oś",NA,NA,NA,"1.6 82KM 60kW 1986-1988",1.6,NA,"manualna",1986,1988
"Opel","Ascona","C","Sedan","benzynowy",75,"na przednią oś",NA,NA,NA,"1.6 i 75KM 55kW 1986-1988",1.6,NA,"manualna",1986,1988
"Opel","Ascona","C","Sedan","benzynowy",75,NA,NA,NA,NA,"1.6 i KAT 75KM 55kW 1986-1988",1.6,NA,NA,1986,1988
"Opel","Ascona","C","Sedan","benzynowy",75,"na przednią oś",NA,NA,NA,"1.6 N 75KM 55kW 1981-1988",1.6,NA,"manualna",1981,1988
"Opel","Ascona","C","Sedan","benzynowy",90,"na przednią oś",NA,NA,NA,"1.6 S 90KM 66kW 1981-1986",1.6,NA,"manualna",1981,1986
"Opel","Ascona","C","Sedan","benzynowy",84,NA,NA,NA,NA,"1.8 84KM 62kW 1987-1988",1.8,NA,NA,1987,1988
"Opel","Ascona","C","Sedan","benzynowy",100,NA,NA,NA,NA,"1.8 E 100KM 74kW 1985-1986",1.8,NA,NA,1985,1986
"Opel","Ascona","C","Sedan","benzynowy",115,"na przednią oś",NA,NA,NA,"1.8 i 115KM 85kW 1982-1986",1.8,NA,"manualna",1982,1986
"Opel","Ascona","C","Sedan","benzynowy",100,NA,NA,NA,NA,"2.0 i 100KM 74kW 1987-1988",2,NA,NA,1987,1988
"Opel","Ascona","C","Sedan","benzynowy",115,"na przednią oś",NA,NA,NA,"2.0 i 115KM 85kW 1986-1988",2,NA,"manualna",1986,1988
"Opel","Ascona","C","Sedan","benzynowy",129,"na przednią oś",NA,NA,NA,"2.0 i GT 129KM 95kW 1986-1988",2,NA,"manualna",1986,1988
"Opel","Ascona","C","Sedan","benzynowy",116,NA,NA,NA,NA,"2.0 i KAT 116KM 85kW 1986-1988",2,NA,NA,1986,1988
"Opel","Ascona","C","Sedan","diesel",54,"na przednią oś",NA,NA,NA,"1.6 D 54KM 40kW 1981-1988",1.6,NA,"manualna",1981,1988
"Opel","Ascona","C","Cabrio","benzynowy",60,NA,NA,NA,NA,"1.3 N 60KM 44kW 1981-1986",1.3,NA,NA,1981,1986
"Opel","Ascona","C","Cabrio","benzynowy",75,NA,NA,NA,NA,"1.3 S 75KM 55kW 1981-1988",1.3,NA,NA,1981,1988
"Opel","Ascona","C","Cabrio","benzynowy",75,NA,NA,NA,NA,"1.6 75KM 55kW 1981-1988",1.6,NA,NA,1981,1988
"Opel","Ascona","C","Cabrio","benzynowy",82,NA,NA,NA,NA,"1.6 82KM 60kW 1986-1988",1.6,NA,NA,1986,1988
"Opel","Ascona","C","Cabrio","benzynowy",75,NA,NA,NA,NA,"1.6 i 75KM 55kW 1987-1988",1.6,NA,NA,1987,1988
"Opel","Ascona","C","Cabrio","benzynowy",75,NA,NA,NA,NA,"1.6 i KAT 75KM 55kW 1986-1988",1.6,NA,NA,1986,1988
"Opel","Ascona","C","Cabrio","benzynowy",90,NA,NA,NA,NA,"1.6 S 90KM 66kW 1981-1986",1.6,NA,NA,1981,1986
"Opel","Ascona","C","Cabrio","benzynowy",84,NA,NA,NA,NA,"1.8 84KM 62kW 1987-1988",1.8,NA,NA,1987,1988
"Opel","Ascona","C","Cabrio","benzynowy",100,NA,NA,NA,NA,"1.8 E 100KM 74kW 1985-1986",1.8,NA,NA,1985,1986
"Opel","Ascona","C","Cabrio","benzynowy",115,NA,NA,NA,NA,"1.8 i 115KM 85kW 1982-1986",1.8,NA,NA,1982,1986
"Opel","Ascona","C","Cabrio","benzynowy",115,NA,NA,NA,NA,"2.0 i 115KM 85kW 1986-1988",2,NA,NA,1986,1988
"Opel","Ascona","C","Cabrio","benzynowy",130,NA,NA,NA,NA,"2.0 i GT 130KM 96kW 1987-1988",2,NA,NA,1987,1988
"Opel","Ascona","C","Cabrio","benzynowy",116,NA,NA,NA,NA,"2.0 i KAT 116KM 85kW 1986-1988",2,NA,NA,1986,1988
"Opel","Ascona","C","Cabrio","diesel",54,NA,NA,NA,NA,"1.6 D 54KM 40kW 1982-1988",1.6,NA,NA,1982,1988
"Opel","Ascona","C","Kombi","benzynowy",75,NA,NA,NA,NA,"1.6 75KM 55kW 1981-1987",1.6,NA,NA,1981,1987
"Opel","Ascona","C","Kombi","benzynowy",82,NA,NA,NA,NA,"1.6 82KM 60kW 1986-1988",1.6,NA,NA,1986,1988
"Opel","Ascona","C","Kombi","benzynowy",75,NA,NA,NA,NA,"1.6 i 75KM 55kW 1987-1988",1.6,NA,NA,1987,1988
"Opel","Ascona","C","Kombi","benzynowy",75,NA,NA,NA,NA,"1.6 i KAT 75KM 55kW 1986-1988",1.6,NA,NA,1986,1988
"Opel","Ascona","C","Kombi","benzynowy",90,NA,NA,NA,NA,"1.6 S 90KM 66kW 1981-1986",1.6,NA,NA,1981,1986
"Opel","Ascona","C","Kombi","benzynowy",84,NA,NA,NA,NA,"1.8 84KM 62kW 1987-1988",1.8,NA,NA,1987,1988
"Opel","Ascona","C","Kombi","benzynowy",100,NA,NA,NA,NA,"1.8 E 100KM 74kW 1985-1986",1.8,NA,NA,1985,1986
"Opel","Ascona","C","Kombi","benzynowy",115,NA,NA,NA,NA,"1.8 i 115KM 85kW 1982-1986",1.8,NA,NA,1982,1986
"Opel","Ascona","C","Kombi","benzynowy",100,NA,NA,NA,NA,"2.0 i 100KM 74kW 1987-1988",2,NA,NA,1987,1988
"Opel","Ascona","C","Kombi","benzynowy",115,NA,NA,NA,NA,"2.0 i 115KM 85kW 1986-1988",2,NA,NA,1986,1988
"Opel","Ascona","C","Kombi","benzynowy",130,NA,NA,NA,NA,"2.0 i GT 130KM 96kW 1987-1988",2,NA,NA,1987,1988
"Opel","Ascona","C","Kombi","benzynowy",116,NA,NA,NA,NA,"2.0 i KAT 116KM 85kW 1986-1988",2,NA,NA,1986,1988
"Opel","Ascona","C","Kombi","diesel",54,NA,NA,NA,NA,"1.6 D 54KM 40kW 1982-1988",1.6,NA,NA,1982,1988
"Opel","Ascona","B","Sedan","benzynowy",55,"na tylną oś",NA,NA,NA,"1.2 N 55KM 40kW 1976-1979",1.2,NA,"manualna",1976,1979
"Opel","Ascona","B","Sedan","benzynowy",60,"na tylną oś",NA,NA,NA,"1.2 S 60KM 44kW 1975-1979",1.2,NA,"manualna",1975,1979
"Opel","Ascona","B","Sedan","benzynowy",60,"na tylną oś",NA,NA,NA,"1.3 N 60KM 44kW 1979-1981",1.3,NA,"manualna",1979,1981
"Opel","Ascona","B","Sedan","benzynowy",75,NA,NA,NA,NA,"1.3 S 75KM 55kW 1979-1981",1.3,NA,NA,1979,1981
"Opel","Ascona","B","Sedan","benzynowy",60,"na tylną oś",NA,NA,NA,"1.6 N 60KM 44kW 1975-1981",1.6,NA,"manualna",1975,1981
"Opel","Ascona","B","Sedan","benzynowy",75,"na tylną oś",NA,NA,NA,"1.6 S 75KM 55kW 1975-1981",1.6,NA,"manualna",1975,1981
"Opel","Ascona","B","Sedan","benzynowy",75,NA,NA,NA,NA,"1.9 N 75KM 55kW 1975-1981",1.9,NA,NA,1975,1981
"Opel","Ascona","B","Sedan","benzynowy",90,NA,NA,NA,NA,"1.9 S 90KM 66kW 1975-1981",1.9,NA,NA,1975,1981
"Opel","Ascona","B","Sedan","benzynowy",110,"na tylną oś",NA,NA,NA,"2.0 E 110KM 81kW 1977-1981",2,NA,"manualna",1977,1981
"Opel","Ascona","B","Sedan","benzynowy",90,"na tylną oś",NA,NA,NA,"2.0 N 90KM 66kW 1977-1981",2,NA,"manualna",1977,1981
"Opel","Ascona","B","Sedan","benzynowy",100,"na tylną oś",NA,NA,NA,"2.0 S 100KM 74kW 1977-1981",2,NA,"manualna",1977,1981
"Opel","Ascona","B","Sedan","benzynowy",144,"na tylną oś",NA,NA,NA,"2.4 400 144KM 106kW 1979-1981",2.4,NA,"manualna",1979,1981
"Opel","Ascona","B","Sedan","diesel",58,"na tylną oś",NA,NA,NA,"2.0 D 58KM 43kW 1978-1981",2,NA,"manualna",1978,1981
"Opel","Ascona","B","Coupe","benzynowy",90,NA,NA,NA,NA,"1.9 S 90KM 66kW 1975-1981",1.9,NA,NA,1975,1981
"Opel","Ascona","B","Coupe","benzynowy",110,NA,NA,NA,NA,"2.0 E 110KM 81kW 1979-1981",2,NA,NA,1979,1981
"Opel","Ascona","B","Coupe","benzynowy",100,NA,NA,NA,NA,"2.0 S 100KM 74kW 1977-1981",2,NA,NA,1977,1981
"Opel","Ascona","B","Coupe","benzynowy",144,NA,NA,NA,NA,"2.4 144KM 106kW 1980-1981",2.4,NA,NA,1980,1981
"Opel","Ascona","A","Sedan","benzynowy",60,NA,NA,NA,NA,"1.2 S 60KM 44kW 1972-1975",1.2,NA,NA,1972,1975
"Opel","Ascona","A","Sedan","benzynowy",60,NA,NA,NA,NA,"1.6 N 60KM 44kW 1975",1.6,NA,NA,1975,1975
"Opel","Ascona","A","Sedan","benzynowy",68,NA,NA,NA,NA,"1.6 N 68KM 50kW 1970-1975",1.6,NA,NA,1970,1975
"Opel","Ascona","A","Sedan","benzynowy",75,NA,NA,NA,NA,"1.6 S 75KM 55kW 1975",1.6,NA,NA,1975,1975
"Opel","Ascona","A","Sedan","benzynowy",80,"na tylną oś",NA,NA,NA,"1.6 S 80KM 59kW 1970-1975",1.6,NA,"manualna",1970,1975
"Opel","Ascona","A","Sedan","benzynowy",88,NA,NA,NA,NA,"1.9 S 88KM 65kW 1975",1.9,NA,NA,1975,1975
"Opel","Ascona","A","Sedan","benzynowy",90,NA,NA,NA,NA,"1.9 S 90KM 66kW 1971-1975",1.9,NA,NA,1971,1975
"Opel","Ascona","A","Kombi","benzynowy",60,NA,NA,NA,NA,"1.6 N 60KM 44kW 1975",1.6,NA,NA,1975,1975
"Opel","Ascona","A","Kombi","benzynowy",68,NA,NA,NA,NA,"1.6 N 68KM 50kW 1970-1975",1.6,NA,NA,1970,1975
"Opel","Ascona","A","Kombi","benzynowy",75,NA,NA,NA,NA,"1.6 S 75KM 55kW 1975",1.6,NA,NA,1975,1975
"Opel","Ascona","A","Kombi","benzynowy",80,"na tylną oś",NA,NA,NA,"1.6 S 80KM 59kW 1970-1975",1.6,NA,"manualna",1970,1975
"Opel","Ascona","A","Kombi","benzynowy",88,NA,NA,NA,NA,"1.9 S 88KM 65kW 1975",1.9,NA,NA,1975,1975
"Opel","Ascona","A","Kombi","benzynowy",90,NA,NA,NA,NA,"1.9 S 90KM 66kW 1971-1975",1.9,NA,NA,1971,1975
"Opel","Calibra",NA,NA,"benzynowy",136,"na przednią oś",NA,NA,NA,"2.0 i 16V 136KM 100kW 1994-1997",2,NA,"manualna",1994,1997
"Opel","Calibra",NA,NA,"benzynowy",150,"na przednią oś",NA,NA,NA,"2.0 i 16V 150KM 110kW 1990-1994",2,7.8,"manualna",1990,1994
"Opel","Calibra",NA,NA,"benzynowy",136,NA,NA,NA,NA,"2.0 i 16V 4x4 136KM 100kW 1994-1997",2,NA,NA,1994,1997
"Opel","Calibra",NA,NA,"benzynowy",150,"4x4",NA,NA,NA,"2.0 i 16V 4x4 150KM 110kW 1990-1994",2,NA,"manualna",1990,1994
"Opel","Calibra",NA,NA,"benzynowy",115,"4x4",NA,NA,NA,"2.0 i 4x4 115KM 85kW 1990-1997",2,NA,"manualna",1990,1997
